id,name,pbw_cs,pbw_choice,pbw_choicenumeric,sweight,seq,task
99910642,English10642,9,AboriginalNeeds,2,-1,2,6
99910642,English10642,6,NonFoodProducts,3,1,1,7
99910642,English10642,6,AboriginalNeeds,2,-1,2,7
99910642,English10642,8,CleanWaters,9,1,1,8
99910642,English10642,8,IconicPlacesandSpecies,8,-1,2,8
99910642,English10642,7,CleanWaters,9,1,1,9
99910642,English10642,7,IconicPlacesandSpecies,8,-1,2,9
99910642,English10642,10,Foodprovision,1,1,1,10
99910642,English10642,10,TourismandRecreation,7,-1,2,10
99910643,English10643,6,IconicPlacesandSpecies,8,1,1,1
99910643,English10643,6,AboriginalNeeds,2,-1,2,1
99910643,English10643,1,Biodiversity,10,1,1,2
99910643,English10643,1,TourismandRecreation,7,-1,2,2
99910643,English10643,4,CarbonStorage,4,1,1,3
99910643,English10643,4,AboriginalNeeds,2,-1,2,3
99910643,English10643,7,CleanWaters,9,1,1,4
99910643,English10643,7,TourismandRecreation,7,-1,2,4
99910643,English10643,5,CleanWaters,9,1,1,5
99910643,English10643,5,AboriginalNeeds,2,-1,2,5
99910643,English10643,3,Biodiversity,10,1,1,6
99910643,English10643,3,NonFoodProducts,3,-1,2,6
99910643,English10643,10,Biodiversity,10,1,1,7
99910643,English10643,10,TourismandRecreation,7,-1,2,7
99910643,English10643,9,CleanWaters,9,1,1,8
99910643,English10643,9,AboriginalNeeds,2,-1,2,8
99910643,English10643,2,CleanWaters,9,1,1,9
99910643,English10643,2,AboriginalNeeds,2,-1,2,9
99910643,English10643,8,CleanWaters,9,1,1,10
99910643,English10643,8,NonFoodProducts,3,-1,2,10
99910644,English10644,1,Foodprovision,1,1,1,1
99910644,English10644,1,TourismandRecreation,7,-1,2,1
99910644,English10644,7,CleanWaters,9,1,1,2
99910644,English10644,7,TourismandRecreation,7,-1,2,2
99910644,English10644,8,CleanWaters,9,1,1,3
99910644,English10644,8,NonFoodProducts,3,-1,2,3
99910644,English10644,2,CleanWaters,9,1,1,4
99910644,English10644,2,AboriginalNeeds,2,-1,2,4
99910644,English10644,4,Foodprovision,1,1,1,5
99910644,English10644,4,AboriginalNeeds,2,-1,2,5
99910644,English10644,10,Foodprovision,1,1,1,6
99910644,English10644,10,TourismandRecreation,7,-1,2,6
99910644,English10644,9,CleanWaters,9,1,1,7
99910644,English10644,9,AboriginalNeeds,2,-1,2,7
99910644,English10644,6,CoastalLivelihoods,6,1,1,8
99910644,English10644,6,AboriginalNeeds,2,-1,2,8
99910644,English10644,3,CoastalProtection,5,1,1,9
99910644,English10644,3,NonFoodProducts,3,-1,2,9
99910644,English10644,5,CleanWaters,9,1,1,10
99910644,English10644,5,AboriginalNeeds,2,-1,2,10
99910645,English10645,2,CleanWaters,9,1,1,1
99910645,English10645,2,AboriginalNeeds,2,-1,2,1
99910645,English10645,1,Foodprovision,1,1,1,2
99910645,English10645,1,NonFoodProducts,3,-1,2,2
99910645,English10645,9,CleanWaters,9,1,1,3
99910645,English10645,9,AboriginalNeeds,2,-1,2,3
99910645,English10645,3,CarbonStorage,4,1,1,4
99910645,English10645,3,NonFoodProducts,3,-1,2,4
99910645,English10645,4,CoastalLivelihoods,6,1,1,5
99910645,English10645,4,AboriginalNeeds,2,-1,2,5
99910645,English10645,10,CoastalLivelihoods,6,1,1,6
99910645,English10645,10,TourismandRecreation,7,-1,2,6
99910645,English10645,8,IconicPlacesandSpecies,8,1,1,7
99910645,English10645,8,NonFoodProducts,3,-1,2,7
99910645,English10645,5,CleanWaters,9,1,1,8
99910645,English10645,5,AboriginalNeeds,2,-1,2,8
99910645,English10645,7,CoastalProtection,5,1,1,9
99910645,English10645,7,TourismandRecreation,7,-1,2,9
99910645,English10645,6,CoastalLivelihoods,6,1,1,10
99910645,English10645,6,AboriginalNeeds,2,-1,2,10
99910647,English10647,7,CleanWaters,9,1,1,1
99910647,English10647,7,TourismandRecreation,7,-1,2,1
99910647,English10647,10,Biodiversity,10,1,1,2
99910647,English10647,10,TourismandRecreation,7,-1,2,2
99910647,English10647,4,CoastalProtection,5,1,1,3
99910647,English10647,4,AboriginalNeeds,2,-1,2,3
99910647,English10647,9,CleanWaters,9,1,1,4
99910647,English10647,9,AboriginalNeeds,2,-1,2,4
99910647,English10647,8,IconicPlacesandSpecies,8,1,1,5
99910647,English10647,8,NonFoodProducts,3,-1,2,5
99910647,English10647,6,CoastalLivelihoods,6,1,1,6
99910647,English10647,6,AboriginalNeeds,2,-1,2,6
99910647,English10647,2,CleanWaters,9,1,1,7
99910647,English10647,2,AboriginalNeeds,2,-1,2,7
99910647,English10647,5,CoastalProtection,5,1,1,8
99910647,English10647,5,AboriginalNeeds,2,-1,2,8
99910647,English10647,1,TourismandRecreation,7,1,1,9
99910647,English10647,1,NonFoodProducts,3,-1,2,9
99910647,English10647,3,CoastalProtection,5,1,1,10
99910647,English10647,3,NonFoodProducts,3,-1,2,10
99910648,English10648,4,Foodprovision,1,1,1,1
99910648,English10648,4,AboriginalNeeds,2,-1,2,1
99910648,English10648,5,CleanWaters,9,1,1,2
99910648,English10648,5,AboriginalNeeds,2,-1,2,2
99910648,English10648,3,IconicPlacesandSpecies,8,1,1,3
99910648,English10648,3,CoastalProtection,5,-1,2,3
99910648,English10648,8,Foodprovision,1,1,1,4
99910648,English10648,8,CoastalLivelihoods,6,-1,2,4
99910648,English10648,1,Foodprovision,1,1,1,5
99910648,English10648,1,CoastalProtection,5,-1,2,5
99910648,English10648,9,NonFoodProducts,3,1,1,6
99910648,English10648,9,AboriginalNeeds,2,-1,2,6
99910648,English10648,6,NonFoodProducts,3,1,1,7
99910648,English10648,6,AboriginalNeeds,2,-1,2,7
99910648,English10648,7,CleanWaters,9,1,1,8
99910648,English10648,7,CoastalProtection,5,-1,2,8
99910648,English10648,2,Foodprovision,1,1,1,9
99910648,English10648,2,AboriginalNeeds,2,-1,2,9
99910648,English10648,10,Foodprovision,1,1,1,10
99910648,English10648,10,CoastalLivelihoods,6,-1,2,10
99910649,English10649,5,CoastalLivelihoods,6,1,1,1
99910649,English10649,5,Biodiversity,10,-1,2,1
99910649,English10649,9,CleanWaters,9,1,1,2
99910649,English10649,9,CarbonStorage,4,-1,2,2
99910649,English10649,4,CoastalLivelihoods,6,1,1,3
99910649,English10649,4,CarbonStorage,4,-1,2,3
99910649,English10649,1,CoastalProtection,5,1,1,4
99910649,English10649,1,Biodiversity,10,-1,2,4
99910649,English10649,2,CleanWaters,9,1,1,5
99910649,English10649,2,Biodiversity,10,-1,2,5
99910649,English10649,7,CleanWaters,9,1,1,6
99910649,English10649,7,CarbonStorage,4,-1,2,6
99910649,English10649,3,CoastalProtection,5,1,1,7
99910649,English10649,3,CarbonStorage,4,-1,2,7
99910649,English10649,6,CoastalLivelihoods,6,1,1,8
99910649,English10649,6,NonFoodProducts,3,-1,2,8
99910649,English10649,8,CoastalLivelihoods,6,1,1,9
99910649,English10649,8,NonFoodProducts,3,-1,2,9
99910649,English10649,10,CoastalLivelihoods,6,1,1,10
99910649,English10649,10,Biodiversity,10,-1,2,10
99910651,English10651,4,CoastalProtection,5,1,1,1
99910651,English10651,4,CarbonStorage,4,-1,2,1
99910651,English10651,5,CleanWaters,9,1,1,2
99910651,English10651,5,Biodiversity,10,-1,2,2
99910651,English10651,1,CoastalProtection,5,1,1,3
99910651,English10651,1,NonFoodProducts,3,-1,2,3
99910651,English10651,3,CoastalProtection,5,1,1,4
99910651,English10651,3,NonFoodProducts,3,-1,2,4
99910651,English10651,6,CoastalLivelihoods,6,1,1,5
99910651,English10651,6,NonFoodProducts,3,-1,2,5
99910651,English10651,7,CleanWaters,9,1,1,6
99910651,English10651,7,CarbonStorage,4,-1,2,6
99910651,English10651,8,CleanWaters,9,1,1,7
99910651,English10651,8,NonFoodProducts,3,-1,2,7
99910651,English10651,2,CleanWaters,9,1,1,8
99910651,English10651,2,AboriginalNeeds,2,-1,2,8
99910651,English10651,9,CleanWaters,9,1,1,9
99910651,English10651,9,NonFoodProducts,3,-1,2,9
99910651,English10651,10,CoastalLivelihoods,6,1,1,10
99910651,English10651,10,CarbonStorage,4,-1,2,10
99910652,English10652,6,CoastalLivelihoods,6,1,1,1
99910652,English10652,6,AboriginalNeeds,2,-1,2,1
99910652,English10652,7,CleanWaters,9,1,1,2
99910652,English10652,7,TourismandRecreation,7,-1,2,2
99910652,English10652,9,CleanWaters,9,1,1,3
99910652,English10652,9,AboriginalNeeds,2,-1,2,3
99910652,English10652,5,CleanWaters,9,1,1,4
99910652,English10652,5,AboriginalNeeds,2,-1,2,4
99910652,English10652,8,Foodprovision,1,1,1,5
99910652,English10652,8,NonFoodProducts,3,-1,2,5
99910652,English10652,3,CarbonStorage,4,1,1,6
99910652,English10652,3,NonFoodProducts,3,-1,2,6
99910652,English10652,10,Foodprovision,1,1,1,7
99910652,English10652,10,TourismandRecreation,7,-1,2,7
99910652,English10652,2,Foodprovision,1,1,1,8
99910652,English10652,2,AboriginalNeeds,2,-1,2,8
99910652,English10652,1,Foodprovision,1,1,1,9
99910652,English10652,1,NonFoodProducts,3,-1,2,9
99910652,English10652,4,Foodprovision,1,1,1,10
99910652,English10652,4,AboriginalNeeds,2,-1,2,10
99910653,English10653,3,CoastalProtection,5,1,1,1
99910653,English10653,3,NonFoodProducts,3,-1,2,1
99910653,English10653,5,CleanWaters,9,1,1,2
99910653,English10653,5,AboriginalNeeds,2,-1,2,2
99910653,English10653,9,CleanWaters,9,1,1,3
99910653,English10653,9,TourismandRecreation,7,-1,2,3
99910653,English10653,1,Foodprovision,1,1,1,4
99910653,English10653,1,CoastalProtection,5,-1,2,4
99910653,English10653,10,Foodprovision,1,1,1,5
99910653,English10653,10,TourismandRecreation,7,-1,2,5
99910653,English10653,4,CoastalLivelihoods,6,1,1,6
99910653,English10653,4,AboriginalNeeds,2,-1,2,6
99910653,English10653,2,CleanWaters,9,1,1,7
99910653,English10653,2,AboriginalNeeds,2,-1,2,7
99910653,English10653,6,CoastalLivelihoods,6,1,1,8
99910653,English10653,6,TourismandRecreation,7,-1,2,8
99910653,English10653,7,CleanWaters,9,1,1,9
99910653,English10653,7,TourismandRecreation,7,-1,2,9
99910653,English10653,8,Foodprovision,1,1,1,10
99910653,English10653,8,NonFoodProducts,3,-1,2,10
99910655,English10655,3,Biodiversity,10,1,1,1
99910655,English10655,3,NonFoodProducts,3,-1,2,1
99910655,English10655,8,IconicPlacesandSpecies,8,1,1,2
99910655,English10655,8,NonFoodProducts,3,-1,2,2
99910655,English10655,1,Biodiversity,10,1,1,3
99910655,English10655,1,NonFoodProducts,3,-1,2,3
99910655,English10655,4,CoastalLivelihoods,6,1,1,4
99910655,English10655,4,Foodprovision,1,-1,2,4
99910655,English10655,10,Biodiversity,10,1,1,5
99910655,English10655,10,Foodprovision,1,-1,2,5
99910655,English10655,7,CleanWaters,9,1,1,6
99910655,English10655,7,TourismandRecreation,7,-1,2,6
99910655,English10655,6,CoastalLivelihoods,6,1,1,7
99910655,English10655,6,NonFoodProducts,3,-1,2,7
99910655,English10655,2,CleanWaters,9,1,1,8
99910655,English10655,2,Foodprovision,1,-1,2,8
99910655,English10655,9,CleanWaters,9,1,1,9
99910655,English10655,9,NonFoodProducts,3,-1,2,9
99910655,English10655,5,CleanWaters,9,1,1,10
99910655,English10655,5,Biodiversity,10,-1,2,10
99910656,English10656,8,CleanWaters,9,1,1,1
99910656,English10656,8,IconicPlacesandSpecies,8,-1,2,1
99910656,English10656,4,CoastalLivelihoods,6,1,1,2
99910656,English10656,4,CarbonStorage,4,-1,2,2
99910656,English10656,5,CoastalLivelihoods,6,1,1,3
99910656,English10656,5,AboriginalNeeds,2,-1,2,3
99910656,English10656,9,CleanWaters,9,1,1,4
99910656,English10656,9,CarbonStorage,4,-1,2,4
99910656,English10656,10,CoastalLivelihoods,6,1,1,5
99910656,English10656,10,CarbonStorage,4,-1,2,5
99910656,English10656,3,CoastalProtection,5,1,1,6
99910656,English10656,3,CarbonStorage,4,-1,2,6
99910656,English10656,1,Foodprovision,1,1,1,7
99910656,English10656,1,NonFoodProducts,3,-1,2,7
99910656,English10656,7,CleanWaters,9,1,1,8
99910656,English10656,7,CarbonStorage,4,-1,2,8
99910656,English10656,2,CleanWaters,9,1,1,9
99910656,English10656,2,IconicPlacesandSpecies,8,-1,2,9
99910656,English10656,6,NonFoodProducts,3,1,1,10
99910656,English10656,6,CoastalLivelihoods,6,-1,2,10
99910657,English10657,5,CoastalProtection,5,1,1,1
99910657,English10657,5,AboriginalNeeds,2,-1,2,1
99910657,English10657,3,CoastalProtection,5,1,1,2
99910657,English10657,3,NonFoodProducts,3,-1,2,2
99910657,English10657,7,CleanWaters,9,1,1,3
99910657,English10657,7,TourismandRecreation,7,-1,2,3
99910657,English10657,6,IconicPlacesandSpecies,8,1,1,4
99910657,English10657,6,NonFoodProducts,3,-1,2,4
99910657,English10657,8,CleanWaters,9,1,1,5
99910657,English10657,8,CoastalLivelihoods,6,-1,2,5
99910657,English10657,4,CoastalProtection,5,1,1,6
99910657,English10657,4,AboriginalNeeds,2,-1,2,6
99910657,English10657,2,CleanWaters,9,1,1,7
99910657,English10657,2,AboriginalNeeds,2,-1,2,7
99910657,English10657,9,CleanWaters,9,1,1,8
99910657,English10657,9,TourismandRecreation,7,-1,2,8
99910657,English10657,1,CoastalProtection,5,1,1,9
99910657,English10657,1,TourismandRecreation,7,-1,2,9
99910657,English10657,10,CarbonStorage,4,1,1,10
99910657,English10657,10,TourismandRecreation,7,-1,2,10
99910658,English10658,4,CoastalProtection,5,1,1,1
99910658,English10658,4,AboriginalNeeds,2,-1,2,1
99910658,English10658,1,Foodprovision,1,1,1,2
99910658,English10658,1,NonFoodProducts,3,-1,2,2
99910658,English10658,2,CleanWaters,9,1,1,3
99910658,English10658,2,AboriginalNeeds,2,-1,2,3
99910658,English10658,7,CleanWaters,9,1,1,4
99910658,English10658,7,TourismandRecreation,7,-1,2,4
99910658,English10658,3,CoastalProtection,5,1,1,5
99910658,English10658,3,NonFoodProducts,3,-1,2,5
99910658,English10658,6,CoastalLivelihoods,6,1,1,6
99910658,English10658,6,NonFoodProducts,3,-1,2,6
99910658,English10658,10,Foodprovision,1,1,1,7
99910658,English10658,10,TourismandRecreation,7,-1,2,7
99910658,English10658,9,CleanWaters,9,1,1,8
99910658,English10658,9,AboriginalNeeds,2,-1,2,8
99910658,English10658,5,CleanWaters,9,1,1,9
99910658,English10658,5,AboriginalNeeds,2,-1,2,9
99910658,English10658,8,CleanWaters,9,1,1,10
99910658,English10658,8,NonFoodProducts,3,-1,2,10
99910659,English10659,1,CoastalProtection,5,1,1,1
99910659,English10659,1,NonFoodProducts,3,-1,2,1
99910659,English10659,4,CoastalLivelihoods,6,1,1,2
99910659,English10659,4,AboriginalNeeds,2,-1,2,2
99910659,English10659,8,CoastalLivelihoods,6,1,1,3
99910659,English10659,8,NonFoodProducts,3,-1,2,3
99910659,English10659,2,CleanWaters,9,1,1,4
99910659,English10659,2,AboriginalNeeds,2,-1,2,4
99910659,English10659,9,CleanWaters,9,1,1,5
99910659,English10659,9,NonFoodProducts,3,-1,2,5
99910659,English10659,5,CleanWaters,9,1,1,6
99910659,English10659,5,AboriginalNeeds,2,-1,2,6
99910659,English10659,7,CoastalProtection,5,1,1,7
99910659,English10659,7,TourismandRecreation,7,-1,2,7
99910659,English10659,3,CoastalProtection,5,1,1,8
99910659,English10659,3,NonFoodProducts,3,-1,2,8
99910659,English10659,6,CoastalLivelihoods,6,1,1,9
99910659,English10659,6,NonFoodProducts,3,-1,2,9
99910659,English10659,10,CoastalLivelihoods,6,1,1,10
99910659,English10659,10,TourismandRecreation,7,-1,2,10
99910661,English10661,4,Foodprovision,1,1,1,1
99910661,English10661,4,AboriginalNeeds,2,-1,2,1
99910661,English10661,10,Foodprovision,1,1,1,2
99910661,English10661,10,TourismandRecreation,7,-1,2,2
99910661,English10661,6,CoastalLivelihoods,6,1,1,3
99910661,English10661,6,AboriginalNeeds,2,-1,2,3
99910661,English10661,9,CleanWaters,9,1,1,4
99910661,English10661,9,AboriginalNeeds,2,-1,2,4
99910661,English10661,7,CleanWaters,9,1,1,5
99910661,English10661,7,TourismandRecreation,7,-1,2,5
99910661,English10661,8,CleanWaters,9,1,1,6
99910661,English10661,8,NonFoodProducts,3,-1,2,6
99910661,English10661,2,CleanWaters,9,1,1,7
99910661,English10661,2,AboriginalNeeds,2,-1,2,7
99910661,English10661,1,Foodprovision,1,1,1,8
99910661,English10661,1,NonFoodProducts,3,-1,2,8
99910661,English10661,5,CleanWaters,9,1,1,9
99910661,English10661,5,AboriginalNeeds,2,-1,2,9
99910661,English10661,3,Biodiversity,10,1,1,10
99910661,English10661,3,NonFoodProducts,3,-1,2,10
99910662,English10662,3,IconicPlacesandSpecies,8,1,1,1
99910662,English10662,3,NonFoodProducts,3,-1,2,1
99910662,English10662,5,CoastalLivelihoods,6,1,1,2
99910662,English10662,5,AboriginalNeeds,2,-1,2,2
99910662,English10662,8,IconicPlacesandSpecies,8,1,1,3
99910662,English10662,8,NonFoodProducts,3,-1,2,3
99910662,English10662,1,CoastalProtection,5,1,1,4
99910662,English10662,1,NonFoodProducts,3,-1,2,4
99910662,English10662,4,CarbonStorage,4,1,1,5
99910662,English10662,4,AboriginalNeeds,2,-1,2,5
99910662,English10662,9,CleanWaters,9,1,1,6
99910662,English10662,9,AboriginalNeeds,2,-1,2,6
99910662,English10662,10,CarbonStorage,4,1,1,7
99910662,English10662,10,TourismandRecreation,7,-1,2,7
99910662,English10662,7,IconicPlacesandSpecies,8,1,1,8
99910662,English10662,7,TourismandRecreation,7,-1,2,8
99910662,English10662,2,IconicPlacesandSpecies,8,1,1,9
99910662,English10662,2,AboriginalNeeds,2,-1,2,9
99910662,English10662,6,IconicPlacesandSpecies,8,1,1,10
99910662,English10662,6,NonFoodProducts,3,-1,2,10
99910663,English10663,9,CleanWaters,9,1,1,1
99910663,English10663,9,TourismandRecreation,7,-1,2,1
99910663,English10663,2,CleanWaters,9,1,1,2
99910663,English10663,2,IconicPlacesandSpecies,8,-1,2,2
99910663,English10663,3,CoastalProtection,5,1,1,3
99910663,English10663,3,IconicPlacesandSpecies,8,-1,2,3
99910663,English10663,1,Biodiversity,10,1,1,4
99910663,English10663,1,TourismandRecreation,7,-1,2,4
99910663,English10663,6,CoastalLivelihoods,6,1,1,5
99910663,English10663,6,IconicPlacesandSpecies,8,-1,2,5
99910663,English10663,8,CleanWaters,9,1,1,6
99910663,English10663,8,IconicPlacesandSpecies,8,-1,2,6
99910663,English10663,5,CleanWaters,9,1,1,7
99910663,English10663,5,AboriginalNeeds,2,-1,2,7
99910663,English10663,4,CoastalLivelihoods,6,1,1,8
99910663,English10663,4,AboriginalNeeds,2,-1,2,8
99910663,English10663,7,CleanWaters,9,1,1,9
99910663,English10663,7,IconicPlacesandSpecies,8,-1,2,9
99910663,English10663,10,CoastalLivelihoods,6,1,1,10
99910663,English10663,10,TourismandRecreation,7,-1,2,10
99910664,English10664,8,IconicPlacesandSpecies,8,1,1,1
99910664,English10664,8,Foodprovision,1,-1,2,1
99910664,English10664,4,CoastalProtection,5,1,1,2
99910664,English10664,4,Foodprovision,1,-1,2,2
99910664,English10664,3,IconicPlacesandSpecies,8,1,1,3
99910664,English10664,3,NonFoodProducts,3,-1,2,3
99910664,English10664,1,Biodiversity,10,1,1,4
99910664,English10664,1,Foodprovision,1,-1,2,4
99910664,English10664,2,IconicPlacesandSpecies,8,1,1,5
99910664,English10664,2,Foodprovision,1,-1,2,5
99910664,English10664,7,IconicPlacesandSpecies,8,1,1,6
99910664,English10664,7,TourismandRecreation,7,-1,2,6
99910664,English10664,5,Biodiversity,10,1,1,7
99910664,English10664,5,CoastalLivelihoods,6,-1,2,7
99910664,English10664,6,IconicPlacesandSpecies,8,1,1,8
99910664,English10664,6,TourismandRecreation,7,-1,2,8
99910664,English10664,10,Biodiversity,10,1,1,9
99910664,English10664,10,Foodprovision,1,-1,2,9
99910664,English10664,9,CarbonStorage,4,1,1,10
99910664,English10664,9,TourismandRecreation,7,-1,2,10
99910666,English10666,6,CoastalLivelihoods,6,1,1,1
99910666,English10666,6,NonFoodProducts,3,-1,2,1
99910666,English10666,7,CleanWaters,9,1,1,2
99910666,English10666,7,TourismandRecreation,7,-1,2,2
99910666,English10666,4,CoastalProtection,5,1,1,3
99910666,English10666,4,Foodprovision,1,-1,2,3
99910666,English10666,3,CoastalProtection,5,1,1,4
99910666,English10666,3,NonFoodProducts,3,-1,2,4
99910666,English10666,10,CarbonStorage,4,1,1,5
99910666,English10666,10,TourismandRecreation,7,-1,2,5
99910666,English10666,5,CoastalProtection,5,1,1,6
99910666,English10666,5,AboriginalNeeds,2,-1,2,6
99910666,English10666,2,Biodiversity,10,1,1,7
99910666,English10666,2,Foodprovision,1,-1,2,7
99910666,English10666,1,CoastalProtection,5,1,1,8
99910666,English10666,1,NonFoodProducts,3,-1,2,8
99910666,English10666,8,CleanWaters,9,1,1,9
99910666,English10666,8,NonFoodProducts,3,-1,2,9
99910666,English10666,9,CarbonStorage,4,1,1,10
99910666,English10666,9,NonFoodProducts,3,-1,2,10
99910667,English10667,7,CleanWaters,9,1,1,1
99910667,English10667,7,CoastalProtection,5,-1,2,1
99910667,English10667,6,IconicPlacesandSpecies,8,1,1,2
99910667,English10667,6,NonFoodProducts,3,-1,2,2
99910667,English10667,8,CleanWaters,9,1,1,3
99910667,English10667,8,CoastalLivelihoods,6,-1,2,3
99910667,English10667,10,Biodiversity,10,1,1,4
99910667,English10667,10,CarbonStorage,4,-1,2,4
99910667,English10667,4,CarbonStorage,4,1,1,5
99910667,English10667,4,CoastalProtection,5,-1,2,5
99910667,English10667,2,CleanWaters,9,1,1,6
99910667,English10667,2,IconicPlacesandSpecies,8,-1,2,6
99910667,English10667,1,Biodiversity,10,1,1,7
99910667,English10667,1,NonFoodProducts,3,-1,2,7
99910667,English10667,3,CarbonStorage,4,1,1,8
99910667,English10667,3,CoastalProtection,5,-1,2,8
99910667,English10667,9,CleanWaters,9,1,1,9
99910667,English10667,9,TourismandRecreation,7,-1,2,9
99910667,English10667,5,CleanWaters,9,1,1,10
99910667,English10667,5,CoastalLivelihoods,6,-1,2,10
